Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cluster181	4.362042304086779e-09	4.446348966141022e-09	0.1632867237310135
Cluster159	4.206449530095905e-09	4.295877186145349e-09	0.16374480529221908
Cluster128	3.4360713311043987e-09	3.521373127689548e-09	0.16458774405578241
Cluster393	3.8056960220422625e-09	3.916085920435778e-09	0.16557225009357474
Cluster92	4.5145175046763145e-09	4.6475534225729735e-09	0.1656807705744915
Cluster155	3.4115664049455166e-09	3.5263982527070722e-09	0.16666293390475828
Cluster283	3.323932965538684e-09	3.4358711367830203e-09	0.16666687540712166
Cluster424	3.839376566134166e-09	3.987815563163054e-09	0.16782975657428673
Cluster143	4.1228277084168535e-09	4.292991875670464e-09	0.16843644338817243
Cluster176	3.751176001381309e-09	3.940499832347959e-09	0.17056006406657737
Cluster85	3.927041521526886e-09	4.1508363783656025e-09	0.17205277133665076
Cluster247	3.6945833437827808e-09	3.941367272852823e-09	0.1742799649893454
Cluster104	3.633732109452857e-09	3.882244813941064e-09	0.17463984552631517
Cluster261	3.798480898057507e-09	4.077462782469021e-09	0.17577693075942363
Cluster366	3.2569269161792567e-09	3.499613409713306e-09	0.17601645604403798
Cluster265	3.982804776965794e-09	4.281062512602729e-09	0.17609988963730278
Cluster394	3.8637607928409625e-09	4.157514020425308e-09	0.17635541451180248
Cluster413	3.392929022526795e-09	3.655750755326567e-09	0.1766759524303277
Cluster436	3.491947861643927e-09	3.794231595205912e-09	0.17869998251083874
Cluster332	3.515524616028739e-09	3.873873311874337e-09	0.18207227636831486
Cluster340	4.023508629792591e-09	4.473642392363659e-09	0.1842248981497176
Cluster391	3.6904657163967805e-09	4.152283854758787e-09	0.18706073628867248
Cluster240	3.0256770234637628e-09	3.4505109720306563e-09	0.19027646417762606
Cluster269	3.1118478461936204e-09	3.5502697741673674e-09	0.19037635339075526
Cluster39	3.3536060895082963e-09	3.832762616769024e-09	0.19079129695848807
Cluster199	3.5617415751891955e-09	4.0938171254622196e-09	0.19214214760804166
Cluster141	3.688604240670843e-09	4.2430807388806656e-09	0.1923354644901722
Cluster354	3.711224466912918e-09	4.276971123635143e-09	0.19277310766322792
Cluster107	3.479866962185899e-09	4.077222897673552e-09	0.1966939519638456
Cluster317	2.824897409965232e-09	3.327336882129012e-09	0.1979416163430886
Cluster325	3.4866376500612303e-09	4.133799485404357e-09	0.1994894590033145
Cluster456	3.0674735516470145e-09	3.6534285883927186e-09	0.20056213483527585
Cluster324	3.2248518114147544e-09	3.9209388731243985e-09	0.2054049289389523
Cluster287	2.7592652120794643e-09	3.366268289799531e-09	0.20619907219639294
Cluster327	3.4187881333845134e-09	4.190356384195554e-09	0.2072871047001445
Cluster312	3.106647842983107e-09	3.944843570322014e-09	0.2154884189297066
Cluster329	2.974898072830664e-09	3.8202097563129576e-09	0.21807045970554462
Cluster378	2.9075573393320376e-09	3.758629188582128e-09	0.21959298756142898
Cluster238	3.0645827147217157e-09	4.034818158205891e-09	0.22376650718455976
Cluster5	3.233663133494076e-09	4.2678687866917816e-09	0.2243223880437883
Cluster429	2.8327763614086982e-09	3.745406195131722e-09	0.2247246190418653
Cluster367	3.3176927045457115e-09	4.387265462216352e-09	0.2247617385989451
Cluster274	2.5176783482989765e-09	3.348908212806413e-09	0.2260884409854273
Cluster437	2.911522773651082e-09	3.883844487359951e-09	0.22673286096893475
Cluster216	3.002054873041402e-09	4.05908579869268e-09	0.22977473407238658
Cluster328	2.782906919414598e-09	3.778771384416535e-09	0.2307259687945571
Cluster275	2.7062042091669894e-09	3.6811541048473126e-09	0.2311237613227312
Cluster206	3.0388092192081818e-09	4.135802001497692e-09	0.23124376817990344
Cluster224	3.0010444725645044e-09	4.190515637788533e-09	0.2369488729780198
Cluster163	2.76962050555327e-09	3.874302053779391e-09	0.23734483184697236
Cluster444	2.6470480313543105e-09	3.707552939994288e-09	0.23762566230316884
Cluster102	2.8426438102431694e-09	3.9826467136462615e-09	0.23768858376250518
Cluster371	2.946015296686356e-09	4.1488719814212325e-09	0.2388284387103879
Cluster222	2.7389057112013112e-09	3.891145602285617e-09	0.2407532620338695
Cluster115	2.579640318375213e-09	3.6866253621706664e-09	0.24204814210402165
Cluster373	2.638949631090945e-09	3.800764327544502e-09	0.2437405328397264
Cluster336	3.081046488893416e-09	4.444990234552023e-09	0.24410760476439364
Cluster227	2.492608472887292e-09	3.6015995765167307e-09	0.24444237390437895
Cluster213	3.1662085837892274e-09	4.607764391742036e-09	0.24599524745038115
Cluster87	2.933075513374545e-09	4.2828681634341125e-09	0.24672273434258063
Cluster355	2.642606845526544e-09	3.888152070809848e-09	0.2483610728267417
Cluster333	2.7764307749251426e-09	4.096199420036809e-09	0.2489471804640287
Cluster198	3.024148886197232e-09	4.46703148624355e-09	0.249205209271945
Cluster280	2.7750191669545456e-09	4.1254460953396095e-09	0.25058207286017886
Cluster1	3.352104319375943e-09	5.035513108658913e-09	0.2528037701004678
Cluster93	2.816964792996069e-09	4.253480403060168e-09	0.25389817134578196
Cluster152	2.3302790132237254e-09	3.6364921185285086e-09	0.26082498850484603
Cluster223	2.4020259262274514e-09	3.821879900756631e-09	0.2648404158888886
Cluster387	2.3163430396308084e-09	3.6998674419986277e-09	0.2656374365801961
Cluster225	2.3043927380085924e-09	3.691590228633052e-09	0.2662390413444713
Cluster281	2.389843617523786e-09	3.848817423257186e-09	0.267323061645512
Cluster273	2.161828712321084e-09	3.487750506584716e-09	0.2676833175966131
